Continue to Checkout →,متابعة إلى الدفع ←
Continue to Payment,متابعة إلى السداد
Copy,نسخة
Core,النواة
Core applications are always free and installed without paid subscriptions.,التطبيقات الأساسية مجانية دائمًا وتُثبَّت دون اشتراكات مدفوعة.
Core ERP,ERP الأساسي
Core Free,أساسي مجاني
Core Free Application,تطبيق أساسي مجاني
Cost Center,مركز التكلفة
Country,الدولة
CPU Cores,CPU Cores
Create,إنشاء
Create a site from the dashboard before subscribing.,Create a site from the dashboard before subscribing.
Create Account,إنشاء حساب
Create or review your first **Provisioning Request** record from this workspace.,أنشئ أو راجع أول سجل **طلب التجهيز** من مساحة العمل هذه.
Create or review your first **SaaS Plan** record from this workspace.,Create or review your first **Saa S Plan** record from this workspace.
Create or review your first **SaaS Subscription** record from this workspace.,Create or review your first **Saa S Subscription** record from this workspace.
Create or review your first **SaaS Tenant** record from this workspace.,Create or review your first **Saa S Tenant** record from this workspace.
Create Site,أنشئ الموقع
Credit Engine,محرك الائتمان
Credit Risk,مخاطر الائتمان
CRM,إدارة العملاء
Cross-module operations,عمليات متكاملة
Currency,العملة
Current Version,الإصدار الحالي
Custom Documents,المستندات المخصصة
Custom Domain,نطاق مخصص
Customer,العميل
Customer Email,العميل البريد الإلكتروني
Customer email,العميل البريد الإلكتروني
Customer email is required.,العميل البريد الإلكتروني مطلوب
Customer Portal Only,العميل بوابة فقط
Dashboard,لوحة معلومات
Database Password,كلمة مرور قاعدة البيانات
Database Size (GB),قاعدة البيانات حجم (GB)
Database {0} dropped,Database {0} dropped
"Database, apps, SSL, workspace, and users — provisioned automatically.","قاعدة البيانات, تطبيقات, SSL, مساحة عمل, و مستخدمون — جُهّز تلقائيًا."
Default Download Expiry Hours,افتراضي تحميل انتهاء ساعات
Default Grace Period Days,Default Grace Period Days
Default Trial Days,افتراضي تجربة أيام
Delete,حذف
Deployment,النشر
Deployment Mode,النشر وضع
Deployment Settings,إعدادات النشر
Description,الوصف
Design & quantities (BOQ),التصميم والكميات (جدول الكميات)
Desk,المكتب
Development Budget,ميزانية التطوير
Development Project,مشروع تطوير
Development Project Register,سجل مشاريع التطوير
Development project register,سجل مشاريع التطوير
Disabled Reason,معطّل السبب
Display Name,اسم العرض
Distribution,Distribution
Distribution Type,Distribution Type
DNS Verified,DNS مُحقَّق
Documentation,توثيق
Documents & Integration,المستندات والتكامل
Domain,النطاق
Domain Name,اسم النطاق
Domain Type,نوع النطاق
Domains Allowed,Domains Allowed
Downgrade,تخفيض
downgrade,تخفيض
Download Count,تحميل عدد
Download URL,رابط التحميل
Download via the secure link generated for your account,Download via the secure link generated for your account
DRAFT,مسودة
Draft,مسودة
Duration (seconds),Duration (seconds)
E-Invoice,الفاتورة الإلكترونية
Edit,تعديل
Education,التعليم
Email,البريد الإلكتروني
Email support,البريد الإلكتروني دعم
Emails Per Month,Emails Per Month
Enable Audit Log,سجل تفعيل تدقيق
End Port,النهاية المنفذ
End Time,وقت الانتهاء
Ends On,ينتهي في
Engineering Consulting,الاستشارات الهندسية
Enterprise,المؤسسات
Enterprise License,ترخيص المؤسسات
Enterprise Only,المؤسسات فقط
Enterprise SaaS Platform,Enterprise Saa S Platform
Enterprise-grade multi-tenant ERP platform. Premium infrastructure for modern businesses.,Enterprise-grade multi-tenant ERP platform. Premium infrastructure for modern businesses.
ERP Applications,تطبيقات ERP
Erpgenex Property Mgmt,إدارة العقارات
Erpgenex Realestate Dev,التطوير العقاري
Erpgenex Realestate Sales,التسويق العقاري
ERPGenex SaaS,ERPGenex Saa S
ERPGenex SaaS — Enterprise Cloud Platform,ERPGenex Saa S — Enterprise Cloud Platform
ERPGENEX — Core ERP,ERPGENEX — ERP الأساسي
ERPGENEX — Dashboard,ERPGENEX — لوحة المعلومات
error,خطأ
Escalation Rule,قاعدة تصعيد الإيجار
Event,حدث
Event Name,اسم حدث
Event Type,نوع حدث
"Everything you need to launch, manage, and grow a multi-tenant ERP platform.",كل ما تحتاجه لإطلاق وإدارة وتنمية منصة ERP متعددة المستأجرين.
Execution Log,سجل التنفيذ
Executive Dashboard,لوحة المدير التنفيذية
Exit Code,رمز الخروج
expiration,expiration
Expired,منتهي
Expires On,ينتهي في
Explore Plans →,استكشف خطط →
Explore this workspace,استكشف مساحة العمل
Extra Services Amount,Extra Services Amount
Extra Storage Amount,Extra Storage Amount
Extra Storage Price Per GB,سعر التخزين الإضافي لكل GB
Extra User Price,سعر المستخدم الإضافي
Extra Users Amount,Extra Users Amount
Factoring,التخصيم
Failed,فشل
Failed Provisioning,فشل التجهيز
FAQ,أسئلة شائعة
Features,الميزات
Features Enabled,الميزات مفعّل
Field PWA,تطبيق الميدان
Filters,المرشحات
Filters Applied,الفلاتر المطبقة
Finance Control Exceptions,استثناءات الضوابط المالية
Finance Control Violations,مخالفات الضوابط المالية
Finance Controls,الضوابط المالية
Finance Engine,محرك التمويل
Finance Group,المجموعة المالية
Finance SoD Blocks,حظر فصل المهام (SoD)
Finance Workcenter,مركز عمل المالية
Fixed Assets,الأصول الثابتة
Flexible ErpGenex tenant,Flexible Erp Genex tenant
Flexible plans for every stage of growth. Switch or cancel anytime.,Flexible plans for every stage of growth. Switch or cancel anytime.
Form,نموذج
Free,مجاني
Fulfilled,Fulfilled
Further,المزيد
General Ledger,دفتر الأستاذ العام
Generated at,أُنشئ في
Generated by,أُنشئ بواسطة
Get Started,احصل بدأ
Get started with Provisioning Request,ابدأ بطلب التجهيز
Get started with SaaS Plan,Get started with Saa S Plan
Get started with SaaS Subscription,Get started with Saa S Subscription
Get started with SaaS Tenant,Get started with Saa S Tenant
GitHub,Git Hub
GitHub Access Granted,Git Hub Access Granted
GitHub Access Token,Git Hub Access Token
GitHub Access Token is recommended when private source-code downloads are enabled.,Git Hub Access Token is recommended when private source-code downloads are enabled.
GitHub Distribution,Git Hub Distribution
GitHub Organization,Git Hub Organization
GitHub Username,Git Hub Username
GitLab,Git Lab
GL Account,حساب GL
Global Defaults,الإعدادات العامة
Governance,الحوكمة
Governance Overview,نظرة عامة على الحوكمة
Grace Period,فترة السماح
Grace Period Days,Grace Period Days
Growth,النمو
Guest,زائر
Handover & defects (snagging),التسليم والعيوب
Handover Package,حزمة التسليم
Health Check,فحص الصحة
Health Status,حالة الصحة
Healthcare,الرعاية الصحية
Healthy,سليم
Help,مساعدة
Helpdesk,Helpdesk
Home,الرئيسية
HR,الموارد البشرية
IFRS 16 Liability,التزام الإيجار IFRS 16
In Progress,قيد التنفيذ
In-App,في تطبيق
Included,Included
Included Applications,Included Applications
Included Storage (GB),التخزين المشمول (GB)
Included Users,المستخدمون المشمولون
Industry Solutions,حلول القطاعات
Initial Provisioning,Initial Provisioning
Insights,رؤى وتحليلات
Install,تثبيت
Install Application,تثبيت تطبيق
Install Apps,تثبيت التطبيقات
Install the app on your tenant site,Install the app on your tenant site
Installed,المُثبَّت
Installed Applications,التطبيقات المُثبَّتة
Internal,داخلي
Inventory & development context,المخزون وسياق التطوير
Inventory KPI Dashboard,لوحة مؤشرات المخزون
Inventory KPIs,مؤشرات المخزون
Inventory Low Stock Items,أصناف منخفضة المخزون
Inventory Reorder Needed,أصناف تحتاج إعادة طلب
Inventory Stock Items,أصناف المخزون
Invoice,الفاتورة
Invoice Date,تاريخ الفاتورة
Is Active,هو نشط
Is Primary Contact,هو أساسي جهة اتصال
Issued,Issued
Item,الصنف
Journal Entry,قيد يومية
Land & project charter,الأرض وميثاق المشروع
Land Parcel,قطعة أرض
Language,اللغة
Last Downloaded By,آخر حُمّل بواسطة
Last Downloaded On,آخر حُمّل في
Last Health Check,آخر فحص صحة
Last Message,آخر رسالة
Last Month,الشهر الماضي
Last Week,الأسبوع الماضي
Latest Version,أحدث إصدار
Launch your ERP workspace in minutes,أطلق مساحة عمل ERP خلال دقائق
Lead acquisition & qualification,اكتساب العملاء وتأهيلهم
Leasing & occupancy (IFRS 16 / IPSAS rent),التأجير والإشغال (IFRS 16 / IPSAS)
Leasing Finance,التمويل التأجيري
Leasing Mandate,تفويض تأجير
Legacy (Auto-synced),قديم (آلي متزامن)
Legacy alias for Root Domain in Subdomain mode,Legacy alias for Root Domain in Subdomain mode
License Key,الترخيص مفتاح
License Type,نوع الترخيص
Lifetime,مدى الحياة
Lifetime License,ترخيص مدى الحياة
Lifetime license created and download link generated.,مدى الحياة ترخيص أُنشئ و تحميل رابط مُنشأ.
Lifetime Source Code License,مدى الحياة المصدر الرمز الترخيص
Limits,الحدود
List,قائمة
Live,مباشر
Log in,تسجيل الدخول
Log out,السجل خارج
Login,تسجيل الدخول
Logout,تسجيل الخروج
Maintenance — service requests,الصيانة — طلبات الخدمة
Management Agreement,اتفاقية إدارة
Manufacturing,التصنيع
MariaDB Root Password,Maria DB Root Password
Max Port,الحد الأقصى المنفذ
Maximum number of sites allowed for this plan (leave empty for unlimited),Maximum number of sites allowed for this plan (leave empty for unlimited)
Maximum Sites,الحد الأقصى للمواقع
Maximum Users,الحد الأقصى للمستخدمين
Menu,القائمة
Message,رسالة
Migration,الترحيل
Minimum Users,الحد الأدنى للمستخدمين
Modular apps,معياري تطبيقات
Monthly,شهري
Monthly Price,السعر الشهري
Monthly Price Override,Monthly Price Override
Mortgage Finance,التمويل العقاري
My work,عملي
Name,الاسم
New,جديد
No applications found,لا تطبيقات وُجد
No applications installed yet. Use the marketplace below to add apps.,No applications installed yet. Use the marketplace below to add apps.
No description available.,لا الوصف متاح.
None,لا شيء
Notes,ملاحظات
Notifications,الإشعارات
Number Card,بطاقة رقمية
Occupancy,الإشغال
Omnexa Accounting Settings,إعدادات محاسبة Omnexa
Omnexa Marketplace Settings,إعدادات سوق Omnexa
Omnexa Purchase Settings,إعدادات مشتريات Omnexa
Omnexa Sales Settings,إعدادات مبيعات Omnexa
Omnexa Settings,إعدادات Omnexa
Omnexa Stock Settings,إعدادات مخزون Omnexa
One URL per line.,One URL per line.
Open,مفتوح
Open download link,فتح تحميل رابط
Open Invoices,الفواتير المفتوحة
Open report Compliance Exceptions Dashboard,فتح تقرير لوحة استثناءات الامتثال
Operating Scenarios,سيناريوهات التشغيل
Operational Risk,المخاطر التشغيلية
Optional,اختياري
Optional when the subscription is for a single paid app.,Optional when the subscription is for a single paid app.
Other,أخرى
Overdue,متأخر
Owner reporting & trust accounting,تقارير الملاك والحسابات الائتمانية
Owner Statement,كشف حساب المالك
Package Name,اسم الباقة
Page,صفحة
Paid,مدفوع
Paid Amount,المبلغ المدفوع
Partially Paid,مدفوع جزئياً
Password,كلمة المرور
Paused,موقوف
Pay the one-time source-code price,Pay the one-time source-code price
Pay via PayPal on the platform account,Pay via Pay Pal on the platform account
Payload,Payload
payment,الدفع
Payment Entry,سند قبض/صرف
Payment is registered against the configured PayPal business account.,Payment is registered against the configured Pay Pal business account.
Payment Plan Item,بند خطة السداد
"Payment recorded, license generated, and installation started.","Payment recorded, license generated, and installation started."
PayPal Business Email must be {0},Pay Pal Business Email must be {0}
PENDING,قيد الانتظار
Pending,قيد الانتظار
Pending Payment,قيد الانتظار السداد
Pending Verification,Pending Verification
PENDING_APPROVAL,قيد الموافقة
Permit Milestone,معلم التصريح
Plan,الخطة
Plan Name,اسم الخطة
Plan Tier,مستوى الخطة
"Plans, billing cycles, grace periods, renewals, and full lifecycle management.","Plans, billing cycles, grace periods, renewals, and full lifecycle management."
Platform,المنصة
Platform & Administration,المنصة والإدارة
Platform Domain,نطاق المنصة
PMC Lease Liability Schedule,جدول التزام الإيجار IFRS 16
PMC Leasing Mandate,تفويض تأجير
PMC Management Agreement,اتفاقية إدارة
PMC Management Fee Summary,ملخص رسوم الإدارة
PMC Occupancy Summary,ملخص الإشغال
PMC Owner Statement,كشف حساب المالك
PMC Owner Statement Register,سجل كشوف الملاك
PMC Property,عقار
PMC Property Unit,وحدة عقارية
PMC Rent Aging,أعمار الإيجارات
PMC Rent Billing Register,سجل فوترة الإيجار
PMC Rent Roll,سجل الإيجارات
PMC Rental Contract Register,سجل عقود الإيجار
Port,المنفذ
Port Increment,زيادة المنفذ
Port Number,المنفذ الرقم
Portfolio & asset registry,المحفظة وسجل الأصول
POS,نقطة البيع
Pricing,الأسعار
Pricing — ERPGenex SaaS,Pricing — ERPGenex Saa S
Priority,الأولوية
Processing...,قيد المعالجة...
Processing…,قيد المعالجة …
Product,منتج
Professional,احترافي
Profile,الملف الشخصي
Profit and Loss,الأرباح والخسائر
Project EV,القيمة المكتسبة للمشروع
Projects,مشاريع
Projects & Services,المشاريع والخدمات
Projects PM,إدارة المشاريع
Property,عقار
Property Management,إدارة العقارات
Property Sales Booking Register,سجل حجوزات البيع
Property Sales Lead,عميل مبيعات عقارية
Provider,المزود
Provisioned,جُهّز
Provisioned On,جُهِّز في
Provisioning,التجهيز
Provisioning Progress,Provisioning Progress
Provisioning Request,طلب التجهيز
Provisioning Request Register,سجل طلب التجهيز
Provisioning Stage Log,سجل التجهيز المرحلة
Provisioning Stage Log Register,سجل سجل التجهيز المرحلة
Purchase Date,تاريخ شراء
Purchase Invoice,فاتورة شراء
Purchase Register,سجل المشتريات
Push,Push
Quarterly,ربع سنوي
Queued,في الانتظار
Queued Provisioning,في الانتظار التجهيز
RAM (GB),RAM (GB)
Rating,التقييم
RE BOQ,جدول كميات التطوير
RE Development,التطوير العقاري
RE Handover Package,حزمة التسليم
RE Marketing,التسويق العقاري
RE Permit Milestone,معلم التصريح
RE Project EV,القيمة المكتسبة للمشروع
RE Subcontract Commitment,التزام مقاول باطن
RE Unit Inventory,مخزون وحدات التطوير
RE unit inventory (sales),مخزون وحدات البيع
RE Unit Inventory Overview,نظرة عامة على مخزون الوحدات
Real Estate,العقارات
Receive a lifetime EGX license key,Receive a lifetime EGX license key
Receive the EGX activation key,Receive the EGX activation key
Recommended,Recommended
Reference,المرجع
Refresh,تحديث
Refunded,مُسترد
Register,تسجيل
registration,تسجيل
REJECTED,مرفوض
Rejected,مرفوض
Release History,سجل الإصدارات
Released At,صُدر في
Reload,إعادة تحميل
renewal,renewal
Rent Aging,أعمار الإيجارات
Rent billing register,سجل فوترة الإيجار
Rent Billing Run,تشغيل فوترة الإيجار
Rent Roll,سجل الإيجارات
Rental Contract,عقد إيجار
Rental contract register,سجل عقود الإيجار
Report,تقرير
Repository Access Token,المستودع الوصول رمز
Repository Is Private,المستودع هو خاص
Repository Provider,المستودع المزود
Repository URL,رابط المستودع
Repository URL for this application. Paid apps must remain private.,Repository URL for this application. Paid apps must remain private.
Request Type,نوع الطلب
Requested By,طُلب بواسطة
Require Private Repositories,Require Private Repositories
Reservation register,سجل الحجوزات
Reservations & unit holds,الحجوزات وحجز الوحدات
Reserved,محجوز
Reserved At,محجوز في
Resources,موارد
Restaurant,المطاعم
Resume,استئناف
"Return here for shortcuts, charts, and lists for **Audit & Compliance**.",ارجع هنا للاختصارات والمخططات والقوائم لـ **التدقيق والامتثال**.
"Return here for shortcuts, charts, and lists for **Core ERP**.",ارجع هنا للاختصارات والمخططات والقوائم لـ **ERP الأساسي**.
"Return here for shortcuts, charts, and lists for **ERPGenex SaaS**.","Return here for shortcuts, charts, and lists for **ERPGenex Saa S**."
Revoked,ملغى
Revoked On,ملغى في
Rollback,تراجع
Root Domain,النطاق الجذري
Root Domain is required in Subdomain mode,Root Domain is required in Subdomain mode
Running,قيد التشغيل
SaaS Application,SaaS تطبيق
SaaS Application Register,SaaS تطبيق سجل
SaaS Application Summary,SaaS تطبيق ملخص
SaaS Audit Log,Saa S Audit Log
SaaS Audit Log Register,Saa S Audit Log Register
SaaS Customer,SaaS العميل
SaaS Customer Account,Saa S Customer Account
SaaS Customer Account Register,Saa S Customer Account Register
SaaS Domain,Saa S Domain
SaaS Domain Register,Saa S Domain Register
SaaS Invoice,SaaS فاتورة
SaaS Invoice Register,SaaS فاتورة سجل
SaaS License,SaaS ترخيص
SaaS License Register,SaaS ترخيص سجل
SaaS Manager,Saa S Manager
SaaS Notification Log,Saa S Notification Log
SaaS Notification Log Register,Saa S Notification Log Register
SaaS Package,Saa S Package
SaaS Package Application,Saa S Package Application
SaaS Package Register,Saa S Package Register
SaaS Payment,SaaS الدفع
SaaS Payment Register,SaaS الدفع سجل
SaaS Plan,Saa S Plan
SaaS Settings,SaaS الإعدادات
SaaS Source Download Link,Saa S Source Download Link
SaaS Source Purchase,Saa S Source Purchase
SaaS Subscription,SaaS اشتراك
SaaS Subscription License,SaaS اشتراك ترخيص
SaaS Tenant,SaaS مستأجر
SaaS Tenant Register,SaaS مستأجر سجل
SaaS Usage Snapshot,Saa S Usage Snapshot
Sales Booking,حجز بيع
Sales booking register,سجل حجوزات البيع
Sales Commission Accrual,استحقاق عمولات المبيعات
Sales Commission Schedule,جدول عمولات المبيعات
Sales Invoice,فاتورة مبيعات
Sales Lead,عميل محتمل
Sales Portal,بوابة المبيعات
Sales Register,سجل المبيعات
Sandbox,Sandbox
Sandbox PayPal Business Email is required in Sandbox mode,Sandbox Pay Pal Business Email is required in Sandbox mode
Save,حفظ
Save 20%,حفظ 20%
Scenario,سيناريو
Screenshots,لقطات الشاشة
Search applications...,بحث تطبيقات...
Search or type a command,ابحث أو اكتب أمرًا
Search or type a command ({0}),ابحث أو اكتب أمرًا ({0})
Security,الأمان
Selected Apps Total,محدد التطبيقات الإجمالي
Sell,المبيعات
Semi Annual,Semi Annual
Sent,مُرسل
Server Host,مضيف الخادم
Server IP,IP الخادم
Server Port,منفذ الخادم
Service Creation,Service Creation
Service PID,Service PID
Service Status,حالة الخدمة
Services,الخدمات
Settings,الإعدادات
Shortcut,اختصار
Show Key,عرض مفتاح
"Shows apps on your tenant sites with subscription, license, and source-code status.",يعرض التطبيقات على مواقع المستأجر مع حالة الاشتراك والترخيص والمصدر.
Sign In,توقيع في
"Sign in to view installed applications, license keys, and subscription status.","Sign in to view installed applications, license keys, and subscription status."
Site,الموقع
Site Credentials,بيانات اعتماد الموقع
Site Distribution Method,Site Distribution Method
Site Folder,الموقع مجلد
Site folder {0} deleted,الموقع مجلد {0} حُذف
Site Name,اسم الموقع
Site URL,الموقع URL
SME Microfinance,التمويل متناهي الصغر
SME Retail Finance,تمويل المنشآت والتجزئة
SMS,رسالة نصية
Source,المصدر
Source Code,رمز المصدر
Source Code Available,المصدر الرمز متاح
Source Code Only,المصدر الرمز فقط
Source Code Price,سعر الكود المصدري
Source Code Purchase Complete,المصدر الرمز شراء مكتمل
Source Code Sale,بيع الكود المصدري
Source License Terms,المصدر الترخيص فترات
Source price,المصدر السعر
Source Purchase,المصدر شراء
Source-code purchase completed.,المصدر الرمز شراء مكتمل.
SSL Active,SSL نشط
SSL Expires On,SSL Expires On
SSL Status,حالة SSL
Stage,المرحلة
Start Free Trial,ابدأ التجربة المجانية
Start Port,بدء المنفذ
Start Port must be 1024 or higher (except reserved port 80),Start Port must be 1024 or higher (except reserved port 80)
Start Port must be less than End Port,بدء المنفذ يجب يكون أقل من النهاية المنفذ
Start Time,وقت البدء
Starter,مبتدئ
Starting,Starting
Starts On,يبدأ في
Status,الحالة
Stderr,Stderr
Stdout,Stdout
Stock,المخزون
Stopped,متوقف
Storage (GB),التخزين (GB)
Subcontract,مقاول باطن
Subdomain,Subdomain
Subdomain Pattern,نمط النطاق الفرعي
Subdomain Pattern is required in Subdomain mode,Subdomain Pattern is required in Subdomain mode
Subject,الموضوع
Submit,إرسال
Subscribe,Subscribe
Subscribe to Application,Subscribe to Application
Subscription,الاشتراك
Subscription Activated,Subscription Activated
Subscription completed successfully.,Subscription completed successfully.
Subscription Engine,Subscription Engine
Subscription {0},الاشتراك {0}
Subscriptions,الاشتراكات
Success,نجاح
Supplier,المورد
Support Description,مساندة الوصف
Support Level,مستوى الدعم
Suspend,تعليق
Suspended,معلق
System Manager,مدير النظام
Task List,قائمة المهام
Tenant,المستأجر
Tenant (Customer),المستأجر (العميل)
Tenant Name,اسم المستأجر
Tenant site,المستأجر موقع
Tenants,المستأجرون
This Month,هذا الشهر
This Week,هذا الأسبوع
Timezone,المنطقة الزمنية
Today,اليوم
ToDo,مهمة
Token Hash,رمز تجزئة
Total,الإجمالي
Total Amount,المبلغ الإجمالي
Tourism,السياحة
Traceback,Traceback
Trading,التجارة
Trading & Manufacturing,التجارة والتصنيع
Transaction ID,معرّف المعاملة
Transparent Pricing,Transparent Pricing
Trial,تجربة
Trial Balance,ميزان المراجعة
Trial Days,أيام التجربة
Trial Ends On,Trial Ends On
Trial License,تجربة الترخيص
Trusted by enterprise teams worldwide,موثوق من فرق المؤسسات حول العالم
Try adjusting your search or filters,Try adjusting your search or filters
Unable to complete source-code purchase.,تعذّر مكتمل مصدر الرمز شراء.
Unable to complete subscription.,تعذّر مكتمل اشتراك.
Unable to install application.,تعذّر تثبيت طلب.
Unable to reveal license key.,Unable to reveal license key.
Unhealthy,Unhealthy
Unit,وحدة
Unit Inventory,مخزون الوحدات
Unit inventory & sales readiness,مخزون الوحدات وجاهزية البيع
Unit inventory overview,نظرة عامة على مخزون الوحدات
Unit Reservation,حجز وحدة
Unit Reservation Register,سجل حجز الوحدات
Unknown,غير معروف
Update,تحديث
Update Available,تحديث متاح
Upgrade,ترقية
upgrade,ترقية
Uptime SLA,اتفاقية مستوى وقت التشغيل
Usage Limits,حدود الاستخدام
Use HTTPS,الاستخدام HTTPS
Used,مستخدم
User,مستخدم
Validation,التحقق
Vehicle Finance,تمويل المركبات
Verified,مُحقَّق
Verify,تحقق
Version,إصدار
View Pricing,عرض الأسعار
Warehouse,المستودع
Warning: Some cleanup failed. Check error logs for details.,تحذير: بعض تنظيف فشل. فحص خطأ سجلات لـ التفاصيل.
Website,Website
Why ERPGenex,لماذا ERPGenex
Workflow State,حالة سير العمل
Working paper — not a statutory audit opinion,ورقة عمل — ليست رأي تدقيق قانوني
Workspace,مساحة العمل
Workspaces,مساحات العمل
Yearly,Yearly
Yesterday,أمس
You are ready to work in Core ERP.,أنت جاهز للعمل في ERP الأساسي.
You can also paste this key in ErpGenEx Marketplace on your tenant site.,You can also paste this key in Erp Gen Ex Marketplace on your tenant site.
Your Stack,مجموعتك
إعدادات السيرفر,إعدادات السيرفر
اختر حساب باي بال ورابط الدفع الذي يجب استخدامه.,اختر حساب باي بال ورابط الدفع الذي يجب استخدامه.
اختيار النشاط التجاري,اختيار النشاط التجاري
اسم المستأجر,اسم المستأجر
اسم النطاق,اسم النطاق
البريد الإلكتروني للشركة,البريد الإلكتروني للشركة
التطبيقات المحددة,التطبيقات المحددة
الحالة,الحالة
المدفوعات,المدفوعات
النشاط التجاري,النشاط التجاري
النطاق الفرعي,النطاق الفرعي
بريد باي بال للإنتاج,بريد باي بال للإنتاج
بريد باي بال للاختبار,بريد باي بال للاختبار
تعليمي,تعليمي
تفعيل SSL,SSL
تفعيل مدفوعات باي بال,تفعيل مدفوعات باي بال
جاهز لـ Moyasar,جاهز لـ Moyasar
جاهز لـ Stripe,جاهز لـ Stripe
حالة التجهيز,حالة التجهيز
رسالة الخطأ,رسالة الخطأ
سيرفر مخصص,سيرفر مخصص
سيرفر مشترك,سيرفر مشترك
شهادة SSL,SSL
عام,عام
عنوان IP السيرفر,عنوان IP السيرفر
فشل,فشل
فعّل هذا الخيار للسماح للعملاء بالدفع عبر باي بال.,فعّل هذا الخيار للسماح للعملاء بالدفع عبر باي بال.
قيد المعالجة,قيد المعالجة
مسودة,مسودة
معرّف التاجر للإنتاج,معرّف التاجر للإنتاج
معرّف التاجر للاختبار,معرّف التاجر للاختبار
معرّف تاجر اختياري لوضع الإنتاج.,معرّف تاجر اختياري لوضع الإنتاج.
معرّف تاجر اختياري لوضع الاختبار.,معرّف تاجر اختياري لوضع الاختبار.
معلومات المستأجر,معلومات المستأجر
مفتاح SSL,SSL
مقاولات,مقاولات
مكتمل,مكتمل
نوع السيرفر,نوع السيرفر
وضع باي بال,وضع باي بال
